type,dataset,n,p,lam_fpc,lam_lasso,lam_scale,diff_lam_fpc,violation
survival,ova,358,10,0.431498036620931,0.0198506288539138,0.0625945154504955,-0.0432330291510113,FALSE
survival,ova,358,10,0.39223465281374,0.0180699913124997,0.0560735943977319,-0.039263383807192,FALSE
survival,ova,358,10,0.35657412808626,0.0164490801997659,0.0501376118331441,-0.0356605247274793,FALSE
survival,ova,358,10,0.324183178427298,0.0149735677643169,0.0447340977096053,-0.0323909496589618,FALSE
survival,ova,358,10,0.294759069430639,0.0136304114801373,0.0398152886387246,-0.0294241089966596,FALSE
survival,ova,358,10,0.268027266847673,0.0124077387595364,0.0353377056949916,-0.0267318025829657,FALSE
survival,ova,358,10,0.243738734395472,0.0112947420075503,0.0312617700916568,-0.0242885324522011,FALSE
survival,ova,358,10,0.221667676507302,0.0102815830901558,0.0275514533311857,-0.0220710578881701,FALSE
survival,ova,358,10,0.201609397723935,0.00935930637185982,0.0241739587378536,-0.0200582787833674,FALSE
survival,ova,358,10,0.183378338968262,0.00851975955397433,0.0210994315574468,-0.0182310587556725,FALSE
survival,ova,358,10,0.166806283181203,0.00775552161384294,0.0183006950615477,-0.0165720557870587,FALSE
survival,ova,358,10,0.151740721181567,0.00705983720804972,0.0157530103237466,-0.0150655619996362,FALSE
survival,ova,358,10,0.13804336712642,0.00642655695977957,0.0134338575443635,-0.0136973540551469,FALSE
survival,ova,358,10,0.125588829182719,0.00585008310251116,0.0113227369907419,-0.0124545379437009,FALSE
survival,ova,358,10,0.114263352719689,0.00532531999956948,0.00940098779355916,-0.0113254764630303,FALSE
survival,ova,358,10,0.103968242461643,0.00484762910216464,0.0076516229974384,-0.0102951102580457,FALSE
survival,ova,358,10,0.0946053673514296,0.00441278794777654,0.0060591794078207,-0.00936287511021377,FALSE
survival,ova,358,10,0.0860892529376609,0.00401695283645909,0.00460958090684605,-0.00851611441376872,FALSE
survival,ova,358,10,0.0783412815569947,0.00365662485514788,0.00329001403004858,-0.0077479713806662,FALSE
survival,ova,358,10,0.0712924422035734,0.00332861894964931,0.00208881470404882,-0.00704883935342129,FALSE
survival,ova,358,10,0.0648800061328869,0.00303003577092855,0.000995365144081024,-0.00641243607068646,FALSE
survival,ova,358,10,0.0590451523480178,0.00275823604683673,0,-0.00583485378486909,FALSE
survival,nki70,144,76,4.35039236646463,0.207734608655524,1,,
survival,nki70,144,76,3.97736871571091,0.189100436129042,0.90939210066558,-0.373023650753721,FALSE
survival,nki70,144,76,3.63046199218824,0.172137782797143,0.826911894830991,-0.346906723522672,FALSE
survival,nki70,144,76,3.3192490326301,0.156696710345479,0.751830313594821,-0.311212959558132,FALSE
survival,nki70,144,76,3.03770750420958,0.142640730199428,0.683483686863202,-0.281541528420521,FALSE
survival,nki70,144,76,2.77499392447578,0.129845597057954,0.621267876957738,-0.2627135797338,FALSE
survival,nki70,144,76,2.53186837863941,0.118198210649682,0.56463293844947,-0.243125545836373,FALSE
survival,nki70,144,76,2.30513177299871,0.107595616003453,0.513078257015456,-0.226736605640697,FALSE
survival,nki70,144,76,2.09450950301773,0.0979440933964226,0.46614812434877,-0.210622269980984,FALSE
survival,nki70,144,76,1.90493974310971,0.0891583299354807,0.423427710007122,-0.189569759908022,FALSE
survival,nki70,144,76,1.74173949339859,0.0811606654493203,0.384539394593992,-0.163200249711112,FALSE
survival,nki70,144,76,1.59496005584903,0.0738804060253619,0.349139431860094,-0.146779437549565,FALSE
survival,nki70,144,76,1.48220788396267,0.0672531991236655,0.316914910220405,-0.112752171886365,FALSE
survival,nki70,144,76,1.38587461845666,0.0612204647442615,0.287580986828663,-0.0963332655060094,FALSE
survival,nki70,144,76,1.29159414250678,0.0557288776198086,0.260878369760397,-0.0942804759498712,FALSE
survival,nki70,144,76,1.20601868459049,0.0507298958565111,0.236571026048742,-0.0855754579162915,FALSE
survival,nki70,144,76,1.12568761067218,0.046179331856806,0.214444095313601,-0.0803310739183079,FALSE
survival,nki70,144,76,1.04800613867757,0.0420369617310639,0.194301990542072,-0.0776814719946195,FALSE
survival,nki70,144,76,0.974021638770539,0.0382661697457732,0.175966669232327,-0.0739844999070267,FALSE
survival,nki70,144,76,0.905706955550741,0.0348336246653682,0.159276059619037,-0.0683146832197982,FALSE
survival,nki70,144,76,0.841623075302012,0.031708985126785,0.144082628069235,-0.0640838802487289,FALSE
survival,nki70,144,76,0.780894135874045,0.0288646314424552,0.130252074985379,-0.0607289394279665,FALSE
survival,nki70,144,76,0.722082659383697,0.0262754214610604,0.117662147688286,-0.0588114764903479,FALSE
survival,nki70,144,76,0.66843591800167,0.0239184683280207,0.106201559786627,-0.0536467413820275,FALSE
survival,nki70,144,76,0.617156077525469,0.0217729381812718,0.0957690074809466,-0.0512798404762003,FALSE
survival,nki70,144,76,0.56793998374055,0.0198198659940994,0.0862722741069972,-0.0492160937849199,FALSE
survival,nki70,144,76,0.522012755447333,0.018041987937207,0.077627415003173,-0.0459272282932162,FALSE
survival,nki70,144,76,0.478553954969208,0.0164235887782102,0.0697580154968149,-0.043458800478125,FALSE
survival,nki70,144,76,0.437628612266406,0.0149503629696756,0.0625945154504955,-0.0409253427028022,FALSE
survival,nki70,144,76,0.399880324996806,0.0136092881978141,0.0560735943977319,-0.0377482872695999,FALSE
survival,nki70,144,76,0.3654995256643,0.0123885102740873,0.0501376118331441,-0.0343807993325065,FALSE
survival,nki70,144,76,0.333992886215655,0.0112772383522467,0.0447340977096053,-0.0315066394486444,FALSE
survival,nki70,144,76,0.305830892619608,0.0102656495445941,0.0398152886387246,-0.0281619935960475,FALSE
survival,nki70,144,76,0.281997173255461,0.00934480209433814,0.0353377056949916,-0.0238337193641472,FALSE
survival,nki70,144,76,0.260393329502442,0.00850655633654783,0.0312617700916568,-0.021603843753019,FALSE
survival,nki70,144,76,0.239477068755535,0.00774350274905283,0.0275514533311857,-0.020916260746907,FALSE
survival,nki70,144,76,0.219634247758598,0.00704889645730869,0.0241739587378536,-0.0198428209969364,FALSE
survival,nki70,144,76,0.201374856946185,0.00641659761429497,0.0210994315574468,-0.018259390812413,FALSE
survival,nki70,144,76,0.184603506166787,0.00584101712844509,0.0183006950615477,-0.0167713507793979,FALSE
survival,nki70,144,76,0.169056776614429,0.00531706725987953,0.0157530103237466,-0.0155467295523583,FALSE
survival,nki70,144,76,0.154650421130718,0.00484011664824697,0.0134338575443635,-0.0144063554837114,FALSE
survival,nki70,144,76,0.141630811562037,0.00440594937464987,0.0113227369907419,-0.0130196095686807,FALSE
survival,nki70,144,76,0.129691675261762,0.00401072769578983,0.00940098779355916,-0.011939136300275,FALSE
survival,nki70,144,76,0.11886317682097,0.00365095812092801,0.0076516229974384,-0.0108284984407926,FALSE
survival,nki70,144,76,0.108961202994299,0.00332346053180386,0.0060591794078207,-0.00990197382667098,FALSE
survival,nki70,144,76,0.0999113935461416,0.00302534007255347,0.00460958090684605,-0.00904980944815686,FALSE
survival,nki70,144,76,0.0915728603238902,0.00275396156115327,0.00329001403004858,-0.00833853322225145,FALSE
survival,nki70,144,76,0.0838212407643597,0.00250692619620392,0.00208881470404882,-0.00775161955953048,FALSE
survival,nki70,144,76,0.0767477521271739,0.00228205035315802,0.000995365144081023,-0.00707348863718584,FALSE
survival,nki70,144,76,0.0703650176672681,0.00207734628256485,0,-0.00638273445990584,FALSE
survival,stagec,146,11,11.7804848297619,0.587742173912065,1,,
survival,stagec,146,11,11.6113300102227,0.53502063107118,0.90939210066558,-0.169154819539179,FALSE
survival,stagec,146,11,11.3644580446667,0.487028306589805,0.826911894830991,-0.246871965555973,FALSE
survival,stagec,146,11,11.0276783306812,0.443340980972705,0.751830313594821,-0.336779713985585,FALSE
survival,stagec,146,11,10.5957386519925,0.403572487985558,0.683483686863202,-0.431939678688613,FALSE
survival,stagec,146,11,10.0726722473141,0.367371301208179,0.621267876957738,-0.523066404678465,FALSE
survival,stagec,146,11,9.47081675868371,0.334417426780144,0.56463293844947,-0.601855488630367,FALSE
survival,stagec,146,11,8.96907709273995,0.304419574872777,0.513078257015456,-0.501739665943759,FALSE
survival,stagec,146,11,8.55390766974662,0.277112584885258,0.46614812434877,-0.41516942299333,FALSE
survival,stagec,146,11,8.1497569819299,0.252255081605321,0.423427710007122,-0.404150687816719,FALSE
survival,stagec,146,11,7.76529620184878,0.229627341616603,0.384539394593992,-0.384460780081119,FALSE
survival,stagec,146,11,7.4059354133428,0.209029351093144,0.349139431860094,-0.359360788505981,FALSE
survival,stagec,146,11,7.07144856667227,0.190279037813245,0.316914910220405,-0.334486846670532,FALSE
survival,stagec,146,11,6.75658342629322,0.173210661764917,0.287580986828663,-0.31486514037905,FALSE
survival,stagec,146,11,6.45833603982282,0.15767335011693,0.260878369760397,-0.298247386470401,FALSE
survival,stagec,146,11,6.17102265764537,0.143529763605645,0.236571026048742,-0.287313382177448,FALSE
survival,stagec,146,11,5.89017971992669,0.130654882549365,0.214444095313601,-0.280842937718686,FALSE
survival,stagec,146,11,5.61385712185744,0.118934901759408,0.194301990542072,-0.27632259806925,FALSE
survival,stagec,146,11,5.3394876470593,0.10826622457967,0.175966669232327,-0.274369474798139,FALSE
survival,stagec,146,11,5.06728222566622,0.0985545471626741,0.159276059619037,-0.272205421393076,FALSE
survival,stagec,146,11,4.79773572361641,0.0897140248877176,0.144082628069235,-0.269546502049811,FALSE
survival,stagec,146,11,4.53164869284221,0.0816665135528347,0.130252074985379,-0.266087030774205,FALSE
survival,stagec,146,11,4.27088416006336,0.0743408786332183,0.117662147688285,-0.260764532778847,FALSE
survival,stagec,146,11,4.01661821085569,0.0676723665004193,0.106201559786627,-0.254265949207668,FALSE
survival,stagec,146,11,3.7706661755619,0.0616020320443288,0.0957690074809466,-0.245952035293788,FALSE
survival,stagec,146,11,3.53382478494586,0.0560762176385098,0.0862722741069972,-0.236841390616041,FALSE
survival,stagec,146,11,3.30683486928719,0.0510460788432872,0.077627415003173,-0.226989915658671,FALSE
survival,stagec,146,11,3.0908093280847,0.0464671526541344,0.0697580154968149,-0.216025541202491,FALSE
survival,stagec,146,11,2.8858936990849,0.0422989644789645,0.0625945154504955,-0.204915628999802,FALSE
survival,stagec,146,11,2.6926967082763,0.0385046703702752,0.0560735943977319,-0.193196990808591,FALSE
survival,stagec,146,11,2.51134604715806,0.0350507313497203,0.0501376118331441,-0.181350661118245,FALSE
survival,stagec,146,11,2.34194211093355,0.031906616946361,0.0447340977096053,-0.169403936224506,FALSE
survival,stagec,146,11,2.18422499178687,0.0290445353280748,0.0398152886387246,-0.157717119146686,FALSE
survival,stagec,146,11,2.0378987036354,0.0264391876406689,0.0353377056949916,-0.146326288151463,FALSE
survival,stagec,146,11,1.90222493957947,0.024067544383222,0.0312617700916568,-0.135673764055934,FALSE
survival,stagec,146,11,1.77650272627069,0.021908641842965,0.0275514533311856,-0.12572221330878,FALSE
survival,stagec,146,11,1.66142553669577,0.0199433967903234,0.0241739587378536,-0.11507718957492,FALSE
survival,stagec,146,11,1.5546942792954,0.0181544377961521,0.0210994315574468,-0.106731257400367,FALSE
survival,stagec,146,11,1.45496626340429,0.0165259516801205,0.0183006950615477,-0.0997280158911111,FALSE
survival,stagec,146,11,1.36197876143374,0.0150435437329579,0.0157530103237465,-0.0929875019705557,FALSE
survival,stagec,146,11,1.2735717912505,0.0136941104770171,0.0134338575443635,-0.0884069701832417,FALSE
survival,stagec,146,11,1.19019583322493,0.0124657238404476,0.0113227369907419,-0.0833759580255613,FALSE
survival,stagec,146,11,1.11121465355374,0.0113475257211561,0.00940098779355916,-0.0789811796711926,FALSE
survival,stagec,146,11,1.03611765147467,0.0103296320085713,0.00765162299743839,-0.0750970020790751,FALSE
survival,stagec,146,11,0.964971700295501,0.00940304521483215,0.0060591794078207,-0.0711459511791653,FALSE
survival,stagec,146,11,0.897852088539136,0.00855957494311616,0.00460958090684605,-0.0671196117563657,FALSE
survival,stagec,146,11,0.834818035390081,0.00779176549010457,0.00329001403004858,-0.0630340531490549,FALSE
survival,stagec,146,11,0.77585043168096,0.00709282994263756,0.00208881470404882,-0.0589676037091215,FALSE
survival,stagec,146,11,0.72091762708476,0.00645659018601967,0.000995365144081023,-0.0549328045961992,FALSE
survival,stagec,146,11,0.671353841656967,0.00587742229368938,0,-0.0495637854277933,FALSE
survival,wpbc,198,32,3.8861542447416,0.133617488096446,1,,
survival,wpbc,198,32,3.54592979890458,0.121631756196217,0.90939210066558,-0.340224445837015,FALSE
survival,wpbc,198,32,3.23229412260438,0.110721166264533,0.826911894830992,-0.313635676300199,FALSE
survival,wpbc,198,32,2.94412081834056,0.100789276109783,0.751830313594821,-0.28817330426382,FALSE
survival,wpbc,198,32,2.68002565559515,0.0917482945804931,0.683483686863202,-0.264095162745416,FALSE
survival,wpbc,198,32,2.43973690724642,0.0835183055512775,0.621267876957739,-0.240288748348728,FALSE
survival,wpbc,198,32,2.22414056478316,0.076026561518666,0.56463293844947,-0.215596342463261,FALSE
survival,wpbc,198,32,2.02590274301039,0.0692068405626686,0.513078257015457,-0.198237821772769,FALSE
survival,wpbc,198,32,1.84412869015122,0.0629988609900594,0.466148124348771,-0.181774052859167,FALSE
survival,wpbc,198,32,1.67868522146036,0.0573477484852227,0.423427710007122,-0.165443468690859,FALSE
survival,wpbc,198,32,1.52716148507634,0.0522035510585389,0.384539394593993,-0.151523736384024,FALSE
survival,wpbc,198,32,1.38861594382384,0.0475207975047827,0.349139431860094,-0.138545541252499,FALSE
survival,wpbc,198,32,1.26232110796904,0.0432580954686067,0.316914910220405,-0.126294835854803,FALSE
survival,wpbc,198,32,1.14719586461687,0.039377765564283,0.287580986828663,-0.115125243352166,FALSE
survival,wpbc,198,32,1.04250831953302,0.0358455083155692,0.260878369760397,-0.104687545083855,FALSE
survival,wpbc,198,32,0.947678176170909,0.032630100971676,0.236571026048743,-0.0948301433621067,FALSE
survival,wpbc,198,32,0.861346525059625,0.0297031215193932,0.214444095313601,-0.0863316511112842,FALSE
survival,wpbc,198,32,0.783168463605611,0.0270386974518309,0.194301990542072,-0.0781780614540135,FALSE
survival,wpbc,198,32,0.713155527359249,0.0246132770730617,0.175966669232327,-0.0700129362463624,FALSE
survival,wpbc,198,32,0.649244598067987,0.0224054213171531,0.159276059619037,-0.0639109292912617,FALSE
survival,wpbc,198,32,0.590834936819631,0.0203956142414112,0.144082628069235,-0.0584096612483554,FALSE
survival,wpbc,198,32,0.538141075283877,0.0185660905187259,0.130252074985379,-0.0526938615357543,FALSE
survival,wpbc,198,32,0.490313594768031,0.0169006784041663,0.117662147688286,-0.0478274805158464,FALSE
survival,wpbc,198,32,0.447201787396081,0.0153846567877584,0.106201559786627,-0.0431118073719501,FALSE
survival,wpbc,198,32,0.408271089259089,0.0140046250698891,0.0957690074809466,-0.0389306981369914,FALSE
survival,wpbc,198,32,0.372488211955558,0.012748384709123,0.0862722741069972,-0.0357828773035309,FALSE
survival,wpbc,198,32,0.339665175768915,0.0116048313953963,0.077627415003173,-0.0328230361866432,FALSE
survival,wpbc,198,32,0.309637311559127,0.0105638568954701,0.0697580154968149,-0.0300278642097879,FALSE
survival,wpbc,198,32,0.282139053410836,0.00961625970302695,0.0625945154504955,-0.0274982581482909,FALSE
survival,wpbc,198,32,0.25695471694346,0.00875366370361502,0.0560735943977319,-0.0251843364673759,FALSE
survival,wpbc,198,32,0.234061615551771,0.00796844413549553,0.0501376118331441,-0.0228931013916892,FALSE
survival,wpbc,198,32,0.213174533624971,0.00725366019193666,0.0447340977096053,-0.0208870819268007,FALSE
survival,wpbc,198,32,0.194128463963331,0.00660299366920449,0.0398152886387246,-0.0190460696616394,FALSE
survival,wpbc,198,32,0.176813402620481,0.00601069311794076,0.0353377056949916,-0.01731506134285,FALSE
survival,wpbc,198,32,0.161217362917426,0.00547152300426377,0.0312617700916568,-0.0155960397030554,FALSE
survival,wpbc,198,32,0.146965179919891,0.00498071743121102,0.0275514533311857,-0.014252182997535,FALSE
survival,wpbc,198,32,0.133936533400833,0.00453393801145268,0.0241739587378536,-0.0130286465190576,FALSE
survival,wpbc,198,32,0.12220035194773,0.0041272355188994,0.0210994315574468,-0.0117361814531028,FALSE
survival,wpbc,198,32,0.111406853549142,0.00375701498023063,0.0183006950615477,-0.0107934983985888,FALSE
survival,wpbc,198,32,0.101461013410378,0.00342000389777645,0.0157530103237466,-0.0099458401387638,FALSE
survival,wpbc,198,32,0.092327371425611,0.00311322332286472,0.0134338575443635,-0.00913364198476674,FALSE
survival,wpbc,198,32,0.0840098600385018,0.00283396152394162,0.0113227369907419,-0.00831751138710918,FALSE
survival,wpbc,198,32,0.0764308286734632,0.00257975001670977,0.00940098779355916,-0.00757903136503862,FALSE
survival,wpbc,198,32,0.0695380119490317,0.00234834174440654,0.0076516229974384,-0.00689281672443151,FALSE
survival,wpbc,198,32,0.063304262126163,0.0021376912153511,0.0060591794078207,-0.00623374982286867,FALSE
survival,wpbc,198,32,0.0576516075811174,0.00194593642218974,0.00460958090684605,-0.0056526545450456,FALSE
survival,wpbc,198,32,0.0526219008058071,0.00177138238301768,0.00329001403004858,-0.0050297067753103,FALSE
survival,wpbc,198,32,0.0480077402180747,0.00161248615889233,0.00208881470404882,-0.00461416058773241,FALSE
survival,wpbc,198,32,0.043781274065515,0.00146784321530275,0.000995365144081024,-0.0042264661525597,FALSE
survival,wpbc,198,32,0.0399299233809946,0.00133617500704029,0,-0.00385135068452033,FALSE
survival,follic,541,4,7.28929285079284,0.250134184474248,1,,
survival,follic,541,4,6.6874540408358,0.227696692818762,0.909093015410852,-0.601838809957037,FALSE
survival,follic,541,4,6.12527972487655,0.207271885006743,0.826340552813297,-0.562174315959251,FALSE
survival,follic,541,4,5.6027761766842,0.188679219633832,0.751011136741374,-0.522503548192351,FALSE
survival,follic,541,4,5.11915506848347,0.171754350188275,0.682438906409893,-0.483621108200728,FALSE
survival,follic,541,4,4.6730418031228,0.156347672339572,0.620017729958131,-0.446113265360678,FALSE
survival,follic,541,4,4.26266966880767,0.142323001537989,0.563195846656587,-0.410372134315125,FALSE
survival,follic,541,4,3.88603057026224,0.129556369235793,0.511470989717541,-0.376639098545428,FALSE
survival,follic,541,4,3.54098935475488,0.117934927089638,0.464385946598388,-0.345041215507367,FALSE
survival,follic,541,4,3.22536846011014,0.107355949457988,0.421524517553835,-0.315620894644739,FALSE
survival,follic,541,4,2.93977316962208,0.0977259253763405,0.382507836713334,-0.285595290488057,FALSE
survival,follic,541,4,2.67909553269929,0.0889597319839215,0.346991023164557,-0.260677636922789,FALSE
survival,follic,541,4,2.44035772950685,0.080979882095515,0.314660132440784,-0.238737803192441,FALSE
survival,follic,541,4,2.2220532446911,0.0737158392674649,0.285229381465417,-0.218304484815752,FALSE
survival,follic,541,4,2.02268401309118,0.0671033943035054,0.25843862242403,-0.199369231599922,FALSE
survival,follic,541,4,1.84079080632865,0.0610840976891529,0.234051043234684,-0.181893206762524,FALSE
survival,follic,541,4,1.67497456028471,0.055604742937766,0.211851074290249,-0.165816246043946,FALSE
survival,follic,541,4,1.52390977646189,0.0506168962814047,0.191642482969747,-0.151064783822817,FALSE
survival,follic,541,4,1.38691598986557,0.0460764685492747,0.173246639075496,-0.13699378659632,FALSE
survival,follic,541,4,1.26220067808515,0.0419433254494556,0.156500935863696,-0.124715311780419,FALSE
survival,follic,541,4,1.14855634285287,0.0381809328090672,0.141257352711455,-0.113644335232284,FALSE
survival,follic,541,4,1.04504919109556,0.0347560336370378,0.127381146715187,-0.103507151757308,FALSE
survival,follic,541,4,0.950810175918701,0.0316383541549312,0.114749661655025,-0.0942390151768574,FALSE
survival,follic,541,4,0.865034218323256,0.0288003361973431,0.103251243797292,-0.0857759575954455,FALSE
survival,follic,541,4,0.78697846964235,0.0262168936164687,0.092784254951456,-0.0780557486809056,FALSE
survival,follic,541,4,0.715959696600734,0.0238651905376245,0.0832561740576866,-0.0710187730416162,FALSE
survival,follic,541,4,0.651351113665621,0.0217244395056533,0.0745827793636308,-0.0646085829351126,FALSE
survival,follic,541,4,0.592578905994082,0.0197757177379639,0.066687403961427,-0.0587722076715389,FALSE
survival,follic,541,4,0.539118619931056,0.0180017998600079,0.0595002581044019,-0.0534602860630258,FALSE
survival,follic,541,4,0.490491547028942,0.0163870056446885,0.0529578123131944,-0.0486270729021147,FALSE
survival,follic,541,4,0.446291041697392,0.0149170614098215,0.0470022358183817,-0.0442005053315494,FALSE
survival,follic,541,4,0.40611055501492,0.0135789738484962,0.041580885375825,-0.0401804866824728,FALSE
survival,follic,541,4,0.369551388206242,0.0123609151770831,0.0366458399362091,-0.0365591668086779,FALSE
survival,follic,541,4,0.336287952419476,0.0112521185856739,0.0321534770555707,-0.0332634357867657,FALSE
survival,follic,541,4,0.306023290663838,0.0102427830668073,0.0280640873025742,-0.0302646617556377,FALSE
survival,follic,541,4,0.278486950299064,0.00932398678123162,0.024341523254156,-0.0275363403647747,FALSE
survival,follic,541,4,0.253432718301594,0.00848760819491616,0.0209528799768989,-0.0250542319974693,FALSE
survival,follic,541,4,0.230636515968019,0.00772625429021598,0.0178682041698086,-0.0227962023335753,FALSE
survival,follic,541,4,0.20989445479191,0.0070331952166261,0.0150602293975127,-0.0207420611761088,FALSE
survival,follic,541,4,0.191021047632206,0.00640230480348189,0.0125041350735235,-0.0188734071597043,FALSE
survival,follic,541,4,0.173847567401927,0.0058280064087785,0.0101773270631411,-0.0171734802302789,FALSE
survival,follic,541,4,0.158220544460341,0.00530522362544987,0.0080592379666752,-0.0156270229415866,FALSE
survival,follic,541,4,0.144000393400403,0.0048293354093841,0.00613114531762583,-0.014220151059938,FALSE
survival,follic,541,4,0.131060159819978,0.00439613523253761,0.0043760060888176,-0.0129402335804245,FALSE
survival,follic,541,4,0.119284377827371,0.00400179390008929,0.00277830604363545,-0.0117757819926072,FALSE
survival,follic,541,4,0.108568029369109,0.00364282570296359,0.00132392260072856,-0.0107163484582623,FALSE
survival,follic,541,4,0.0988199116550735,0.00331605760653394,0,-0.00974811771403501,FALSE
survival,glioma,37,4,3.84235570439196,0.479605591194535,1,,
survival,glioma,37,4,3.58911605902099,0.43658409665963,0.908693457424593,-0.253239645370967,FALSE
survival,glioma,37,4,3.39129719654835,0.397421708494622,0.825577277919444,-0.197818862472637,FALSE
survival,glioma,37,4,3.18279710369052,0.361772257833571,0.749916771008596,-0.208500092857836,FALSE
survival,glioma,37,4,2.96859390649288,0.329320627787928,0.681043149289112,-0.214203197197638,FALSE
survival,glioma,37,4,2.75327745447951,0.29977996802764,0.61834761680546,-0.215316452013373,FALSE
survival,glioma,37,4,2.5408203010578,0.2728891592194,0.561275987707484,-0.212457153421709,FALSE
survival,glioma,37,4,2.34066273978356,0.248410504909405,0.509323787624548,-0.200157561274234,FALSE
survival,glioma,37,4,2.16189317489941,0.226127630448423,0.462031794455334,-0.178769564884149,FALSE
survival,glioma,37,4,1.98835704179222,0.205843570387118,0.418981979156913,-0.173536133107191,FALSE
survival,glioma,37,4,1.82199781398765,0.187379027435485,0.379793810652427,-0.166359227804572,FALSE
survival,glioma,37,4,1.66435757390401,0.170570787596801,0.344120892195276,-0.157640240083638,FALSE
survival,glioma,37,4,1.51644250281485,0.15527027746694,0.31164789945756,-0.14791507108916,FALSE
survival,glioma,37,4,1.37880812312655,0.141342250946566,0.282087793277564,-0.137634379688299,FALSE
survival,glioma,37,4,1.25163010509268,0.128663593757638,0.255179282428861,-0.12717801803388,FALSE
survival,glioma,37,4,1.13478415624154,0.117122235196953,0.230684513983654,-0.116845948851139,FALSE
survival,glioma,37,4,1.02792424879829,0.106616157507384,0.208386970854722,-0.106859907443249,FALSE
survival,glioma,37,4,0.930552336696131,0.0970524941103156,0.188089557931682,-0.0973719121021556,FALSE
survival,glioma,37,4,0.842076268025285,0.0883467087282761,0.169612859894317,-0.0884760686708463,FALSE
survival,glioma,37,4,0.761855208245542,0.08042184814176,0.152793555303217,-0.0802210597797435,FALSE
survival,glioma,37,4,0.689233491473872,0.0732078619751261,0.137482972949372,-0.0726217167716695,FALSE
survival,glioma,37,4,0.623564604283356,0.0666409834989378,0.12354577770184,-0.0656688871905161,FALSE
survival,glioma,37,4,0.564227238648849,0.0606631659754609,0.110858774237269,-0.0593373656345073,FALSE
survival,glioma,37,4,0.510635258368345,0.0552215695649955,0.0993098180770586,-0.0535919802805036,FALSE
survival,glioma,37,4,0.462243174513203,0.0502680942576452,0.0887968243064711,-0.0483920838551418,FALSE
survival,glioma,37,4,0.418548426939142,0.0457589547019552,0.079226865213441,-0.0436947475740612,FALSE
survival,glioma,37,4,0.379091480028613,0.0416542931721971,0.0705153488708271,-0.0394569469105288,FALSE
survival,glioma,37,4,0.343454489363033,0.0379178272531913,0.0625852714013319,-0.0356369906655808,FALSE
survival,glioma,37,4,0.311258995006625,0.0345165291284433,0.0553665363156182,-0.0321954943564077,FALSE
survival,glioma,37,4,0.282163614335807,0.0314203336367171,0.0487953349070359,-0.0290953806708179,FALSE
survival,glioma,37,4,0.256093532846201,0.0286018725164659,0.0428135822260694,-0.0260700814896061,FALSE
survival,glioma,37,4,0.232592722652723,0.0260362324890208,0.0373684036489044,-0.0235008101934781,FALSE
survival,glioma,37,4,0.211273663003058,0.0237007350421581,0.0324116675017277,-0.0213190596496651,FALSE
survival,glioma,37,4,0.191932748024958,0.0215747359674813,0.0278995596094795,-0.0193409149780998,FALSE
survival,glioma,37,4,0.17438431640893,0.0196394428796646,0.0237921960083555,-0.0175484316160281,FALSE
survival,glioma,37,4,0.158473867214781,0.0178777491045531,0.0200532703987038,-0.0159104491941487,FALSE
survival,glioma,37,4,0.144020132010042,0.0162740824678021,0.0166497332220381,-0.0144537352047389,FALSE
survival,glioma,37,4,0.13089905036271,0.0148142676474508,0.0135514995254269,-0.0131210816473324,FALSE
survival,glioma,37,4,0.118986589972655,0.0134854008737211,0.0107311830309789,-0.0119124603900542,FALSE
survival,glioma,37,4,0.108169613467393,0.0122757358684721,0.0081638540597797,-0.0108169765052628,FALSE
survival,glioma,37,4,0.0983459548272565,0.0111745800160934,0.00582681917049197,-0.00982365864013621,FALSE
survival,glioma,37,4,0.0894229160807713,0.0101721998480582,0.00369942056477415,-0.00892303874648519,FALSE
survival,glioma,37,4,0.0813166893926227,0.00925973500568379,0.0017628534863984,-0.00810622668814855,FALSE
survival,glioma,37,4,0.0739584982830375,0.00842911992058962,0,-0.00735819110958523,FALSE
survival,leukemia,1043,24,14.2832511311669,0.404355365670091,1,,
survival,leukemia,1043,24,13.1358707310586,0.368083953339372,0.90939210066558,-1.14738040010828,FALSE
survival,leukemia,1043,24,12.0440237174161,0.335066152717959,0.826911894830991,-1.09184701364253,FALSE
survival,leukemia,1043,24,11.0150747684839,0.305010108913124,0.751830313594821,-1.02894894893214,FALSE
survival,leukemia,1043,24,10.0534995986021,0.277650146947263,0.683483686863202,-0.961575169881858,FALSE
survival,leukemia,1043,24,9.16100144511022,0.252744423371864,0.621267876957738,-0.892498153491852,FALSE
survival,leukemia,1043,24,8.3371751150573,0.23007278853596,0.56463293844947,-0.823826330052917,FALSE
survival,leukemia,1043,24,7.58009093934767,0.209434840613007,0.513078257015456,-0.757084175709628,FALSE
survival,leukemia,1043,24,6.88678018407332,0.190648154185082,0.466148124348771,-0.693310755274348,FALSE
survival,leukemia,1043,24,6.25362096963098,0.173546667726313,0.423427710007122,-0.633159214442345,FALSE
survival,leukemia,1043,24,5.67663345438505,0.157979215731972,0.384539394593993,-0.576987515245928,FALSE
survival,leukemia,1043,24,5.15169759944159,0.143808192518265,0.349139431860094,-0.524935854943466,FALSE
survival,leukemia,1043,24,4.67818291455937,0.130908335881711,0.316914910220405,-0.473514684882217,FALSE
survival,leukemia,1043,24,4.24610178967616,0.119165619866493,0.287580986828663,-0.432081124883208,FALSE
